2024-12-02,AED,SAR,1.0229812743277733
2024-12-03,AED,SAR,1.0230901209394831
2024-12-04,AED,SAR,1.0233895685901273
2024-12-05,AED,SAR,1.0228996545667868
2024-12-06,AED,SAR,1.023144552931872
2024-12-07,AED,SAR,1.023144552931872
2024-12-08,AED,SAR,1.023144552931872
2024-12-09,AED,SAR,1.0230084838093563
2024-12-10,AED,SAR,1.0230629071150956
2024-12-11,AED,SAR,1.0233078836662666
2024-12-12,AED,SAR,1.0231173362117034
2024-12-13,AED,SAR,1.0231173362117034
2024-12-14,AED,SAR,1.0231173362117034
2024-12-15,AED,SAR,1.0231173362117034
2024-12-16,AED,SAR,1.0230901209394831
2024-12-17,AED,SAR,1.0231989907165155
2024-12-18,AED,SAR,1.023144552931872
2024-12-19,AED,SAR,1.023280658255982
2024-12-20,AED,SAR,1.0227364541113495
2024-12-21,AED,SAR,1.0227364541113495
2024-12-22,AED,SAR,1.0227364541113495
2024-12-23,AED,SAR,1.0229540662935612
2024-12-24,AED,SAR,1.0223276355606445
2024-12-25,AED,SAR,1.022464569046521
2024-12-26,AED,SAR,1.022464569046521
2024-12-27,AED,SAR,1.0221917836224432
2024-12-28,AED,SAR,1.0221917836224432
2024-12-29,AED,SAR,1.0221917836224432
2024-12-30,AED,SAR,1.022600493506998
2024-12-31,AED,SAR,1.0231173362117034
2025-01-01,AED,SAR,1.0231173362117034
2025-01-02,AED,SAR,1.0228452486281088
2025-01-03,AED,SAR,1.0225461193863497
2025-01-04,AED,SAR,1.0225461193863497
2025-01-05,AED,SAR,1.0225461193863497
2025-01-06,AED,SAR,1.0225189344943695
2025-01-07,AED,SAR,1.0224102093793868
2025-01-08,AED,SAR,1.022055967784796
2025-01-09,AED,SAR,1.0222732904523764
2025-01-10,AED,SAR,1.0221917836224432
2025-01-11,AED,SAR,1.0221917836224432
2025-01-12,AED,SAR,1.0221917836224432
2025-01-13,AED,SAR,1.0222732904523764
2025-01-14,AED,SAR,1.0220831280649718
2025-01-15,AED,SAR,1.021947341097408
2025-01-16,AED,SAR,1.0216748315513622
2025-01-17,AED,SAR,1.0216205558228797
2025-01-18,AED,SAR,1.0216205558228797
2025-01-19,AED,SAR,1.0216205558228797
2025-01-20,AED,SAR,1.0216748315513622
2025-01-21,AED,SAR,1.021538109500713
2025-01-22,AED,SAR,1.0214024672998
2025-01-23,AED,SAR,1.0213753431821153
2025-01-24,AED,SAR,1.0214024672998
2025-01-25,AED,SAR,1.0214024672998
2025-01-26,AED,SAR,1.0214024672998
2025-01-27,AED,SAR,1.0213210992683255
2025-01-28,AED,SAR,1.0213210992683255
2025-01-29,AED,SAR,1.0212929364316639
2025-01-30,AED,SAR,1.0214024672998
2025-01-31,AED,SAR,1.0212929364316639
2025-02-01,AED,SAR,1.0212929364316639
2025-02-02,AED,SAR,1.0212929364316639
2025-02-03,AED,SAR,1.0212929364316639
2025-02-04,AED,SAR,1.0212658181309406
2025-02-05,AED,SAR,1.0212929364316639
2025-02-06,AED,SAR,1.0212658181309406
2025-02-07,AED,SAR,1.0212658181309406
2025-02-08,AED,SAR,1.0212658181309406
2025-02-09,AED,SAR,1.0212658181309406
2025-02-10,AED,SAR,1.021130248226552
2025-02-11,AED,SAR,1.021130248226552
2025-02-12,AED,SAR,1.0212658181309406
2025-02-13,AED,SAR,1.0212658181309406
2025-02-14,AED,SAR,1.0212929364316639
2025-02-15,AED,SAR,1.0212929364316639
2025-02-16,AED,SAR,1.0212929364316639
2025-02-17,AED,SAR,1.0212387012703188
2025-02-18,AED,SAR,1.0212115858496837
2025-02-19,AED,SAR,1.0212115858496837
2025-02-20,AED,SAR,1.021130248226552
2025-02-21,AED,SAR,1.021130248226552
2025-02-22,AED,SAR,1.021130248226552
2025-02-23,AED,SAR,1.021130248226552
2025-02-24,AED,SAR,1.021103138564717
2025-02-25,AED,SAR,1.0210760303422954
2025-02-26,AED,SAR,1.0211844718689207
2025-02-27,AED,SAR,1.0212115858496837
2025-02-28,AED,SAR,1.0211844718689207
2025-03-01,AED,SAR,1.0211844718689207
2025-03-02,AED,SAR,1.0211844718689207
2025-03-03,AED,SAR,1.0212115858496837
2025-03-04,AED,SAR,1.0212115858496837
2025-03-05,AED,SAR,1.0212929364316639
2025-03-06,AED,SAR,1.0213753431821153
2025-03-07,AED,SAR,1.0215652422641972
2025-03-08,AED,SAR,1.0215652422641972
2025-03-09,AED,SAR,1.0215652422641972
2025-03-10,AED,SAR,1.0214838482973907
