2025-01-01,AED,PKR,75.80351728320194
2025-01-02,AED,PKR,75.87253414264036
2025-01-03,AED,PKR,75.83225904299688
2025-01-04,AED,PKR,75.83225904299688
2025-01-05,AED,PKR,75.83225904299688
2025-01-06,AED,PKR,75.82650894752805
2025-01-07,AED,PKR,75.86102260658474
2025-01-08,AED,PKR,75.84376185058778
2025-01-09,AED,PKR,75.93014426727412
2025-01-10,AED,PKR,75.83225904299688
2025-01-11,AED,PKR,75.83225904299688
2025-01-12,AED,PKR,75.83225904299688
2025-01-13,AED,PKR,75.87253414264036
2025-01-14,AED,PKR,75.87253414264036
2025-01-15,AED,PKR,75.82650894752805
2025-01-16,AED,PKR,75.91285204585135
2025-01-17,AED,PKR,75.88980799878577
2025-01-18,AED,PKR,75.88980799878577
2025-01-19,AED,PKR,75.88980799878577
2025-01-20,AED,PKR,75.88404917286387
2025-01-21,AED,PKR,75.91285204585135
2025-01-22,AED,PKR,75.93014426727412
2025-01-23,AED,PKR,75.89556769884639
2025-01-24,AED,PKR,75.88980799878577
2025-01-25,AED,PKR,75.88980799878577
2025-01-26,AED,PKR,75.88980799878577
2025-01-27,AED,PKR,75.93014426727412
2025-01-28,AED,PKR,75.93014426727412
2025-01-29,AED,PKR,75.91285204585135
2025-01-30,AED,PKR,75.9589821496392
2025-01-31,AED,PKR,75.91285204585135
2025-02-01,AED,PKR,75.91285204585135
2025-02-02,AED,PKR,75.91285204585135
2025-02-03,AED,PKR,76.00516835144789
2025-02-04,AED,PKR,75.92437931819907
2025-02-05,AED,PKR,75.93014426727412
2025-02-06,AED,PKR,75.99939200486396
2025-02-07,AED,PKR,75.98206823189727
2025-02-08,AED,PKR,75.98206823189727
2025-02-09,AED,PKR,75.98206823189727
2025-02-10,AED,PKR,75.97052343690649
2025-02-11,AED,PKR,75.99939200486396
2025-02-12,AED,PKR,75.99361653621095
2025-02-13,AED,PKR,76.03984487871645
2025-02-14,AED,PKR,76.01094557616297
2025-02-15,AED,PKR,76.01094557616297
2025-02-16,AED,PKR,76.01094557616297
2025-02-17,AED,PKR,76.0225026607876
2025-02-18,AED,PKR,76.07455306200076
2025-02-19,AED,PKR,76.10350076103501
2025-02-20,AED,PKR,76.057195010648
2025-02-21,AED,PKR,76.10350076103501
2025-02-22,AED,PKR,76.10350076103501
2025-02-23,AED,PKR,76.10350076103501
2025-02-24,AED,PKR,76.14986293024673
2025-02-25,AED,PKR,76.14406457016675
2025-02-26,AED,PKR,76.20789513793629
2025-02-27,AED,PKR,76.12667478684531
2025-02-28,AED,PKR,76.13247049866767
2025-03-01,AED,PKR,76.13247049866767
2025-03-02,AED,PKR,76.13247049866767
2025-03-03,AED,PKR,76.16146230007617
2025-03-04,AED,PKR,76.16146230007617
2025-03-05,AED,PKR,76.22532205198567
2025-03-06,AED,PKR,76.14986293024673
2025-03-07,AED,PKR,76.24275693809089
2025-03-08,AED,PKR,76.24275693809089
2025-03-09,AED,PKR,76.24275693809089
2025-03-10,AED,PKR,76.22532205198567
2025-03-11,AED,PKR,76.21370322383964
2025-03-12,AED,PKR,76.25438462711605
2025-03-13,AED,PKR,76.20789513793629
2025-03-14,AED,PKR,76.27765064836002
2025-03-15,AED,PKR,76.27765064836002
2025-03-16,AED,PKR,76.27765064836002
2025-03-17,AED,PKR,76.27183281214248
2025-03-18,AED,PKR,76.3242253091131
2025-03-19,AED,PKR,76.31257631257631
2025-03-20,AED,PKR,76.28346937218704
2025-03-21,AED,PKR,76.29510948348211
2025-03-22,AED,PKR,76.29510948348211
2025-03-23,AED,PKR,76.29510948348211
2025-03-24,AED,PKR,76.3242253091131
